,discount,order_priority,profit,quantity,sales,segment_Corporate,ship_mode_Second Class,ship_mode_Standard Class,shipping_cost,weeknum,year 
7332,0.15,Medium,-1.2,2,20,0.0,0.0,1.0,0.44,48,2011
7333,0.45,Medium,-93.516,8,161,0.0,0.0,1.0,1.18,48,2011
7334,0.35,Medium,50.094,2,251,0.0,0.0,1.0,14.6,48,2011
7335,0.55,Medium,-387.258,4,871,0.0,0.0,1.0,59.11,49,2011
7336,0.45,Medium,-5.5665,1,8,0.0,0.0,1.0,0.35,49,2011
7337,0.15,Medium,2.8455,7,51,0.0,0.0,1.0,0.22,49,2011
7338,0.45,Medium,-7.731,2,24,0.0,0.0,1.0,0.79,49,2011
7339,0.45,Medium,-14.592,4,22,0.0,0.0,1.0,1.36,49,2011
7340,0.45,Medium,-107.4,4,454,0.0,0.0,1.0,22.73,49,2011
7341,0.45,Medium,-26.193,2,34,0.0,0.0,1.0,1.15,49,2011
7342,0.45,Medium,-8.553,1,20,0.0,0.0,1.0,1.34,49,2011
7343,0.17,Medium,-30.8028,4,255,0.0,0.0,1.0,9.5,51,2011
7344,0.47,Medium,-11.3733,3,18,0.0,0.0,1.0,1.64,51,2011
7345,0.17,Medium,-1.6446,2,34,0.0,0.0,1.0,2.68,52,2011
7346,0.17,Medium,0.0714,2,10,0.0,0.0,1.0,0.25,3,2011
7347,0.17,Medium,17.8935,5,45,0.0,0.0,1.0,3.31,3,2011
7348,0.47,Medium,-156.6792,6,177,0.0,0.0,1.0,17.09,3,2011
7349,0.17,Medium,32.793,2,124,0.0,0.0,1.0,7.93,3,2011
7350,0.37,Medium,75.015,5,394,0.0,0.0,1.0,22.69,13,2011
7351,0.17,Medium,35.9604,6,249,0.0,0.0,1.0,20.36,28,2011
7352,0.27,Medium,57.6,4,210,0.0,0.0,1.0,13.79,35,2011
7353,0.17,Medium,16.1463,1,112,0.0,0.0,1.0,11.87,35,2011
7354,0.27,Medium,28.4106,2,691,0.0,0.0,1.0,34.7,43,2011
7355,0.17,Medium,21.096,4,125,0.0,0.0,1.0,7.59,43,2011
7356,0.27,Medium,-61.1298,2,194,0.0,0.0,1.0,23.05,47,2011
7357,0.17,Medium,-10.3851,3,57,0.0,0.0,1.0,5.77,47,2011
7358,0.17,Medium,-24.615,3,340,0.0,0.0,1.0,33.36,47,2011
7359,0.27,Medium,12.7728,4,55,0.0,0.0,1.0,3.37,49,2011
7360,0.17,Medium,17.4828,4,44,0.0,0.0,1.0,1.71,49,2011
7361,0.37,Medium,28.7466,2,181,0.0,0.0,1.0,15.22,49,2011
7362,0.37,Medium,-31.8924,2,251,0.0,0.0,1.0,18.23,53,2011
7363,0.27,Medium,1.7514,2,66,0.0,0.0,1.0,3.55,53,2011
7364,0.17,Medium,-13.524,4,160,0.0,0.0,1.0,20.67,53,2011
7365,0.17,Medium,-6.762,2,80,0.0,0.0,1.0,3.3,53,2011
7366,0.17,Medium,15.5385,5,46,0.0,0.0,1.0,2.99,53,2011
7367,0.17,Medium,11.4204,4,80,0.0,0.0,1.0,7.91,53,2011
7368,0.37,Medium,0.0,3,227,0.0,0.0,1.0,7.45,53,2011
7369,0.17,Medium,-34.905,1,223,0.0,0.0,1.0,18.11,53,2011
7370,0.45,Medium,2.214,4,25,0.0,0.0,1.0,1.64,32,2011
7371,0.25,Medium,-167.04,2,696,0.0,0.0,1.0,50.9,14,2011
7372,0.25,Medium,1.095,2,43,0.0,0.0,1.0,3.39,14,2011
7373,0.25,Medium,-24.255,6,226,0.0,0.0,1.0,21.75,14,2011
7374,0.45,Medium,-41.787,6,62,0.0,0.0,1.0,5.96,14,2011
7375,0.45,Medium,-24.4575,5,30,0.0,0.0,1.0,3.65,14,2011
7376,0.45,Medium,-11.1375,1,24,0.0,0.0,1.0,1.8,14,2011
7377,0.35,Medium,57.294,2,248,0.0,0.0,1.0,15.83,14,2011
7378,0.25,Medium,59.2275,1,234,0.0,0.0,1.0,32.01,14,2011
7379,0.25,Medium,-110.7375,5,461,0.0,0.0,1.0,28.45,14,2011
7380,0.25,Medium,-34.875,2,138,0.0,0.0,1.0,8.36,25,2011
7381,0.25,Medium,-5.52,2,206,0.0,0.0,1.0,17.22,25,2011
7382,0.45,Medium,-67.7025,5,124,0.0,0.0,1.0,6.54,25,2011
7383,0.45,Medium,-3.249,1,8,0.0,0.0,1.0,0.65,25,2011
7384,0.45,Medium,-42.525,5,111,0.0,0.0,1.0,8.74,25,2011
7385,0.35,Medium,-35.0865,1,253,0.0,0.0,1.0,10.0,32,2011
7386,0.45,Medium,-19.359,3,25,0.0,0.0,1.0,1.94,32,2011
7387,0.45,Medium,1.842,4,103,0.0,0.0,1.0,7.42,32,2011
7388,0.15,Medium,-1.17,1,12,0.0,0.0,1.0,0.74,32,2011
7389,0.25,Medium,-7.4025,3,185,0.0,0.0,1.0,20.68,43,2011
7390,0.15,Medium,0.603,3,19,0.0,0.0,1.0,1.21,43,2011
7391,0.45,Medium,-3.276,2,60,0.0,0.0,1.0,4.95,43,2011
7392,0.25,Medium,-112.77,2,403,0.0,0.0,1.0,26.43,43,2011
7393,0.25,Medium,-2.4975,9,169,0.0,0.0,1.0,10.58,45,2011
7394,0.25,Medium,48.33,12,215,0.0,0.0,1.0,21.04,50,2011
7395,0.15,Medium,64.374,4,196,0.0,0.0,1.0,14.53,50,2011
7396,0.45,Medium,-8.667,2,16,0.0,0.0,1.0,0.86,50,2011
7397,0.25,Medium,-51.525,5,428,0.0,0.0,1.0,39.47,50,2011
7398,0.45,Medium,-0.891,3,45,0.0,0.0,1.0,2.08,52,2011
7399,0.45,Medium,-68.538,4,88,0.0,0.0,1.0,9.1,52,2011
7400,0.45,Medium,-147.444,2,280,0.0,0.0,1.0,18.95,52,2011
7401,0.002,Medium,43.69512,2,232,0.0,0.0,1.0,14.261,9,2011
7402,0.002,Medium,459.06056,7,1397,0.0,0.0,1.0,98.38,13,2011
7403,0.2,Medium,188.772,3,539,0.0,0.0,1.0,47.211,23,2011
7404,0.2,Medium,413.184,6,1503,0.0,0.0,1.0,61.093,23,2011
7405,0.402,Medium,-89.09896,2,211,0.0,0.0,1.0,20.743,26,2011
7406,0.2,Medium,124.0,2,496,0.0,0.0,1.0,30.87,39,2011
7407,0.402,Medium,9.12,3,144,0.0,0.0,1.0,4.446,42,2011
7408,0.002,Medium,96.25072,2,254,0.0,0.0,1.0,11.394,49,2011
7409,0.402,Medium,-38.1032,2,103,0.0,0.0,1.0,4.374,49,2011
7410,0.7,Medium,-296.274,3,296,0.0,0.0,1.0,22.329,52,2011
7411,0.7,Medium,-499.977,3,273,0.0,0.0,1.0,21.13,8,2011
7412,0.2,Medium,-0.144,6,533,0.0,0.0,1.0,39.26,9,2011
7413,0.5,Medium,-3.465,3,9,0.0,0.0,1.0,0.43,3,2011
7414,0.5,Medium,-12.3,4,22,0.0,0.0,1.0,1.29,3,2011
7415,0.5,Medium,-37.86,2,50,0.0,0.0,1.0,1.51,3,2011
7416,0.5,Medium,-130.98,2,198,0.0,0.0,1.0,14.53,3,2011
7417,0.5,Medium,-577.32,4,875,0.0,0.0,1.0,78.18,8,2011
7418,0.5,Medium,-40.68,3,120,0.0,0.0,1.0,7.74,9,2011
7419,0.5,Medium,-18.81,3,39,0.0,0.0,1.0,2.3,18,2011
7420,0.5,Medium,-90.09,2,205,0.0,0.0,1.0,18.24,26,2011
7421,0.5,Medium,-25.725,7,58,0.0,0.0,1.0,6.25,32,2011
7422,0.5,Medium,-43.86,4,100,0.0,0.0,1.0,8.49,32,2011
7423,0.5,Medium,-626.52,8,1648,0.0,0.0,1.0,157.46,34,2011
7424,0.5,Medium,-25.2,4,140,0.0,0.0,1.0,14.94,34,2011
7425,0.5,Medium,-204.24,2,262,0.0,0.0,1.0,18.46,35,2011
7426,0.5,Medium,-5.025,1,10,0.0,0.0,1.0,0.81,35,2011
7427,0.5,Medium,-4.77,2,39,0.0,0.0,1.0,2.97,37,2011
7428,0.5,Medium,-225.84,8,332,0.0,0.0,1.0,30.59,37,2011
7429,0.4,Medium,-316.812,3,634,0.0,0.0,1.0,50.9,38,2011
7430,0.4,Medium,-0.936,3,53,0.0,0.0,1.0,1.671,38,2011
7431,0.4,Medium,-94.752,2,379,0.0,0.0,1.0,26.03,12,2011
7432,0.4,Medium,-14.04,5,49,0.0,0.0,1.0,2.688,12,2011
7433,0.4,Medium,4.692,3,36,0.0,0.0,1.0,2.616,23,2011
7434,0.4,Medium,-1.344,3,20,0.0,0.0,1.0,1.358,23,2011
7435,0.4,Medium,-297.48,6,991,0.0,0.0,1.0,63.515,24,2011
7436,0.4,Medium,-8.148,3,29,0.0,0.0,1.0,1.931,24,2011
7437,0.4,Medium,-4.368,2,37,0.0,0.0,1.0,3.579,24,2011
7438,0.4,Medium,-0.384,3,20,0.0,0.0,1.0,1.496,24,2011
7439,0.4,Medium,4.1,5,62,0.0,0.0,1.0,0.908,24,2011
7440,0.4,Medium,-124.096,14,323,0.0,0.0,1.0,4.365,25,2011
7441,0.4,Medium,-0.792,3,23,0.0,0.0,1.0,1.356,25,2011
7442,0.4,Medium,-19.86,5,40,0.0,0.0,1.0,3.076,25,2011
7443,0.4,Medium,-22.92,3,138,0.0,0.0,1.0,6.763,25,2011
7444,0.4,Medium,-1.856,2,37,0.0,0.0,1.0,2.682,29,2011
7445,0.4,Medium,-9.696,2,16,0.0,0.0,1.0,1.475,34,2011
7446,0.4,Medium,2.624,4,32,0.0,0.0,1.0,2.131,34,2011
7447,0.4,Medium,0.512,2,11,0.0,0.0,1.0,0.789,34,2011
7448,0.4,Medium,-6.02,5,28,0.0,0.0,1.0,0.951,34,2011
7449,0.4,Medium,-1.34,5,39,0.0,0.0,1.0,2.018,41,2011
7450,0.4,Medium,-3.808,8,56,0.0,0.0,1.0,5.463,49,2011
7451,0.4,Medium,0.3,3,20,0.0,0.0,1.0,1.327,49,2011
7452,0.4,Medium,-8.224,2,55,0.0,0.0,1.0,2.084,51,2011
7453,0.4,Medium,7.056,9,61,0.0,0.0,1.0,4.699,52,2011
7454,0.4,Medium,-6.608,1,12,0.0,0.0,1.0,1.073,10,2011
7455,0.4,Medium,9.8,5,59,0.0,0.0,1.0,5.34,11,2011
7456,0.4,Medium,-45.74,5,392,0.0,0.0,1.0,25.894,14,2011
7457,0.4,Medium,-62.42,5,220,0.0,0.0,1.0,9.025,14,2011
7458,0.4,Medium,-2.86,5,19,0.0,0.0,1.0,0.774,14,2011
7459,0.4,Medium,-111.816,3,168,0.0,0.0,1.0,6.25,20,2011
7460,0.4,Medium,-14.88,3,89,0.0,0.0,1.0,6.068,25,2011
7461,0.4,Medium,-3.68,5,54,0.0,0.0,1.0,3.835,26,2011
7462,0.4,Medium,-135.144,3,312,0.0,0.0,1.0,20.668,29,2011
7463,0.4,Medium,-9.456,3,44,0.0,0.0,1.0,2.559,40,2011
7464,0.4,Medium,-11.168,2,22,0.0,0.0,1.0,1.221,42,2011
7465,0.4,Medium,-2.7,5,20,0.0,0.0,1.0,1.683,52,2011
7466,0.4,Medium,3.68,4,55,0.0,0.0,1.0,4.163,52,2011
7467,0.1,Medium,197.352,6,808,0.0,0.0,1.0,69.78,26,2011
7468,0.1,Medium,289.98,5,669,0.0,0.0,1.0,60.49,34,2011
7469,0.1,Medium,247.062,2,654,0.0,0.0,1.0,16.61,38,2011
7470,0.1,Medium,233.295,5,750,0.0,0.0,1.0,54.21,44,2011
7471,0.1,Medium,7.554,1,23,0.0,0.0,1.0,1.83,45,2011
7472,0.1,Medium,250.53,7,593,0.0,0.0,1.0,37.46,45,2011
7473,0.1,Medium,182.226,2,746,0.0,0.0,1.0,41.01,45,2011
7474,0.1,Medium,34.173,3,171,0.0,0.0,1.0,9.46,45,2011
7475,0.1,Medium,-13.32,3,398,0.0,0.0,1.0,21.93,50,2011
7476,0.1,Medium,31.95,3,360,0.0,0.0,1.0,12.89,17,2011
7477,0.1,Medium,8.658,3,29,0.0,0.0,1.0,1.78,34,2011
7478,0.1,Medium,90.588,4,510,0.0,0.0,1.0,30.04,34,2011
7479,0.1,Medium,136.26,10,423,0.0,0.0,1.0,29.51,34,2011
7480,0.1,Medium,-10.944,4,197,0.0,0.0,1.0,23.26,34,2011
7481,0.1,Medium,141.258,2,374,0.0,0.0,1.0,30.33,36,2011
7482,0.1,Medium,135.882,6,765,0.0,0.0,1.0,24.72,36,2011
7483,0.1,Medium,-4.068,3,362,0.0,0.0,1.0,28.74,36,2011
7484,0.1,Medium,37.557,3,169,0.0,0.0,1.0,13.09,38,2011
7485,0.1,Medium,137.844,7,1241,0.0,0.0,1.0,44.18,39,2011
7486,0.1,Medium,123.606,9,445,0.0,0.0,1.0,39.52,40,2011
7487,0.1,Medium,13.44,5,136,0.0,0.0,1.0,10.82,40,2011
7488,0.1,Medium,2.688,1,27,0.0,0.0,1.0,1.17,43,2011
7489,0.1,Medium,3.942,3,30,0.0,0.0,1.0,1.94,43,2011
7490,0.1,Medium,-16.356,2,368,0.0,0.0,1.0,21.79,45,2011
7491,0.1,Medium,361.2,5,929,0.0,0.0,1.0,50.61,45,2011
7492,0.1,Medium,2.904,2,87,0.0,0.0,1.0,6.26,45,2011
7493,0.1,Medium,282.516,4,748,0.0,0.0,1.0,62.01,51,2011
7494,0.1,Medium,22.488,2,88,0.0,0.0,1.0,9.7,52,2011
7495,0.5,Medium,-335.16,6,381,0.0,0.0,1.0,22.16,12,2011
7496,0.5,Medium,-21.375,3,22,0.0,0.0,1.0,1.6,14,2011
7497,0.6,Medium,-58.68,4,39,0.0,0.0,1.0,2.59,14,2011
7498,0.2,Medium,37.44,3,115,0.0,0.0,1.0,4.6,40,2011
7499,0.2,Medium,70.44,4,194,0.0,0.0,1.0,10.05,41,2011
7500,0.2,Medium,6.72,5,546,0.0,0.0,1.0,26.55,43,2011
7501,0.2,Medium,-122.13,5,514,0.0,0.0,1.0,33.75,43,2011
7502,0.6,Medium,-1011.636,6,987,0.0,0.0,1.0,65.64,2,2011
7503,0.5,Medium,-55.65,5,116,0.0,0.0,1.0,3.91,2,2011
7504,0.15,Medium,22.662,4,276,0.0,0.0,1.0,14.64,23,2011
7505,0.15,Medium,-24.642,6,347,0.0,0.0,1.0,21.52,26,2011
7506,0.15,Medium,-96.498,3,683,0.0,0.0,1.0,48.15,36,2011
7507,0.15,Medium,325.716,2,1108,0.0,0.0,1.0,37.2,39,2011
7508,0.15,Medium,21.6855,1,142,0.0,0.0,1.0,8.01,50,2011
7509,0.1,Medium,-0.642,1,28,0.0,0.0,1.0,1.15,5,2011
7510,0.1,Medium,14.868,3,149,0.0,0.0,1.0,14.97,6,2011
7511,0.1,Medium,551.976,4,1713,0.0,0.0,1.0,191.2,18,2011
7512,0.1,Medium,251.097,7,808,0.0,0.0,1.0,31.08,18,2011
7513,0.1,Medium,7.26,5,218,0.0,0.0,1.0,16.75,18,2011
7514,0.1,Medium,-12.744,2,381,0.0,0.0,1.0,10.06,31,2011
7515,0.1,Medium,14.514,1,187,0.0,0.0,1.0,6.62,32,2011
7516,0.1,Medium,117.132,4,439,0.0,0.0,1.0,50.05,35,2011
7517,0.1,Medium,604.35,6,2473,0.0,0.0,1.0,159.34,35,2011
7518,0.1,Medium,321.24,5,2224,0.0,0.0,1.0,110.73,35,2011
7519,0.1,Medium,-96.138,7,865,0.0,0.0,1.0,48.56,35,2011
7520,0.1,Medium,31.977,3,131,0.0,0.0,1.0,13.49,35,2011
7521,0.1,Medium,17.847,3,146,0.0,0.0,1.0,11.78,36,2011
7522,0.1,Medium,302.175,3,1236,0.0,0.0,1.0,61.23,36,2011
7523,0.1,Medium,-31.86,5,952,0.0,0.0,1.0,65.22,46,2011
7524,0.1,Medium,-176.769,9,3178,0.0,0.0,1.0,164.64,47,2011
7525,0.1,Medium,-44.94,14,669,0.0,0.0,1.0,35.12,47,2011
7526,0.1,Medium,50.052,2,180,0.0,0.0,1.0,8.37,50,2011
7527,0.15,Medium,-1.53,3,129,0.0,0.0,1.0,13.21,8,2011
7528,0.1,Medium,154.23,5,1389,0.0,0.0,1.0,102.56,19,2011
7529,0.15,Medium,69.8805,3,220,0.0,0.0,1.0,17.33,20,2011
7530,0.15,Medium,16.92,1,72,0.0,0.0,1.0,7.76,20,2011
7531,0.15,Medium,-61.4655,3,348,0.0,0.0,1.0,4.61,25,2011
7532,0.15,Medium,184.5165,7,1569,0.0,0.0,1.0,147.72,34,2011
7533,0.1,Medium,23.904,6,1076,0.0,0.0,1.0,63.77,37,2011
7534,0.1,Medium,-43.605,9,392,0.0,0.0,1.0,29.72,49,2011
7535,0.15,Medium,-0.0945,7,993,0.0,0.0,1.0,67.26,50,2011
7536,0.15,Medium,-44.9925,7,956,0.0,0.0,1.0,19.07,51,2011
7537,0.15,Medium,-40.977,2,232,0.0,0.0,1.0,18.18,51,2011
7538,0.1,Medium,-27.216,7,812,0.0,0.0,1.0,20.9,53,2011
7539,0.15,Medium,83.67,4,274,0.0,0.0,1.0,13.64,53,2011
7540,0.3,High,-144.891,3,534,0.0,1.0,0.0,36.21,20,2011
7541,0.3,Low,-953.442,7,2301,1.0,0.0,1.0,283.36,36,2011
7542,0.3,Medium,-234.846,2,747,1.0,0.0,1.0,52.95,44,2011
7543,0.3,Medium,86.319,9,3024,0.0,0.0,1.0,161.98,52,2011
7544,0.4,High,-9.288,4,37,0.0,0.0,0.0,5.48,4,2011
7545,0.4,High,-7.632,3,24,0.0,0.0,1.0,3.9,10,2011
7546,0.4,High,-45.948,1,92,0.0,0.0,1.0,13.96,10,2011
7547,0.4,Medium,62.184,4,1245,1.0,0.0,1.0,106.4,23,2011
7548,0.4,High,6.51,5,57,0.0,0.0,1.0,6.97,28,2011
7549,0.4,Medium,7.728,8,59,1.0,0.0,1.0,3.58,32,2011
7550,0.4,Medium,-6.264,2,27,1.0,0.0,1.0,2.21,32,2011
7551,0.4,Critical,-9.144,4,61,0.0,0.0,0.0,10.72,34,2011
7552,0.4,Critical,-232.776,4,499,0.0,0.0,0.0,81.94,34,2011
7553,0.4,Medium,-9.564,2,36,1.0,1.0,0.0,4.03,38,2011
7554,0.4,Medium,-211.224,4,745,1.0,1.0,0.0,77.95,38,2011
7555,0.4,Critical,-10.35,3,89,0.0,0.0,0.0,21.05,38,2011
7556,0.4,Critical,-69.09,7,153,0.0,0.0,0.0,21.6,38,2011
7557,0.4,Critical,-7.974,3,43,0.0,0.0,0.0,10.53,38,2011
7558,0.4,Critical,44.436,7,1336,0.0,0.0,0.0,371.74,48,2011
7559,0.4,High,1.458,3,15,1.0,1.0,0.0,2.04,51,2011
7560,0.4,High,-21.516,2,46,1.0,1.0,0.0,3.2,51,2011
7561,0.4,High,-22.77,3,85,1.0,0.0,1.0,8.88,21,2011
7562,0.4,High,91.59,5,786,1.0,0.0,1.0,81.18,21,2011
7563,0.4,High,-6.144,4,21,0.0,0.0,0.0,1.66,23,2011
7564,0.4,High,-6.408,3,29,0.0,0.0,0.0,6.19,23,2011
7565,0.4,Critical,4.536,3,91,0.0,0.0,0.0,24.38,48,2011
7566,0.4,Critical,3.288,2,50,0.0,0.0,0.0,5.08,48,2011
7567,0.4,Medium,3.276,2,25,0.0,0.0,1.0,1.78,13,2011
7568,0.4,Medium,-2.184,4,26,1.0,0.0,1.0,1.95,20,2011
7569,0.4,Medium,-90.204,2,180,0.0,0.0,1.0,9.53,28,2011
7570,0.4,Medium,-1.512,3,90,0.0,0.0,1.0,5.94,28,2011
7571,0.4,Medium,-10.68,5,43,0.0,0.0,1.0,2.75,28,2011
7572,0.4,Critical,-33.876,6,60,0.0,0.0,0.0,27.43,4,2011
7573,0.4,Critical,-3.912,1,6,0.0,0.0,0.0,1.77,4,2011
7574,0.4,Medium,-10.008,1,18,1.0,0.0,1.0,2.15,10,2011
7575,0.4,Medium,22.41,3,135,0.0,0.0,1.0,13.75,20,2011
7576,0.4,Medium,-6.066,3,26,0.0,0.0,1.0,1.77,20,2011
7577,0.4,High,0.0,6,109,0.0,0.0,1.0,5.38,24,2011
7578,0.4,High,-27.18,6,85,0.0,0.0,1.0,10.46,24,2011
7579,0.4,Medium,-59.058,3,186,0.0,0.0,1.0,10.76,28,2011
7580,0.4,Medium,-409.626,7,1536,0.0,1.0,0.0,156.97,30,2011
7581,0.4,High,-122.784,1,263,0.0,1.0,0.0,62.84,42,2011
7582,0.4,High,-82.224,4,190,0.0,1.0,0.0,6.66,42,2011
7583,0.4,High,4.824,4,73,0.0,1.0,0.0,14.0,42,2011
7584,0.4,High,-25.632,6,61,0.0,1.0,0.0,7.57,42,2011
7585,0.4,High,-139.77,5,524,0.0,0.0,1.0,38.87,42,2011
7586,0.4,High,-1479.126,11,2398,0.0,0.0,1.0,212.87,47,2011
7587,0.4,High,-24.36,4,208,0.0,0.0,1.0,20.74,47,2011
7588,0.4,Critical,6.744,2,58,0.0,0.0,0.0,10.37,23,2011
7589,0.4,High,2.34,2,36,0.0,0.0,1.0,4.98,24,2011
7590,0.4,High,-11.556,2,43,0.0,0.0,1.0,4.19,24,2011
7591,0.4,High,3.42,2,69,0.0,0.0,1.0,9.59,24,2011
7592,0.4,Medium,-3.42,2,13,0.0,0.0,1.0,1.36,27,2011
7593,0.4,High,2.7,2,18,0.0,1.0,0.0,0.66,42,2011
7594,0.4,High,-126.624,2,316,0.0,0.0,1.0,39.05,42,2011
7595,0.4,Medium,-85.116,2,138,1.0,0.0,1.0,6.21,46,2011
7596,0.4,Low,1.536,2,14,1.0,0.0,1.0,2.61,50,2011
7597,0.4,Medium,38.196,2,229,1.0,0.0,1.0,15.41,52,2011
7598,0.1,Medium,38.874,2,292,1.0,0.0,1.0,12.64,8,2011
7599,0.1,Medium,15.831,3,476,1.0,0.0,1.0,25.88,8,2011
7600,0.1,Medium,58.638,2,480,1.0,0.0,1.0,26.73,8,2011
7601,0.1,Medium,9.654,2,51,0.0,0.0,1.0,3.29,43,2011
7602,0.1,Medium,261.819,9,737,0.0,0.0,1.0,56.48,43,2011
7603,0.1,Medium,15.165,3,81,0.0,0.0,1.0,6.02,43,2011
7604,0.1,Medium,60.48,6,160,0.0,0.0,1.0,10.17,43,2011
7605,0.1,Medium,3.24,2,19,0.0,0.0,1.0,1.41,43,2011
7606,0.1,Medium,3.978,3,14,1.0,0.0,1.0,1.29,46,2011
7607,0.1,High,-1.164,2,13,0.0,0.0,0.0,1.05,10,2011
7608,0.1,High,8.904,1,24,0.0,0.0,0.0,5.44,10,2011
7609,0.1,High,7.158,2,215,0.0,0.0,0.0,55.67,10,2011
7610,0.1,High,18.432,4,139,1.0,0.0,0.0,17.64,23,2011
7611,0.1,High,-21.933,3,493,1.0,0.0,0.0,57.26,43,2011
7612,0.1,High,-1.746,3,19,0.0,0.0,0.0,5.91,52,2011
7613,0.1,Medium,0.33,2,16,1.0,0.0,1.0,0.72,3,2011
7614,0.1,Medium,8.244,6,36,0.0,0.0,1.0,2.54,9,2011
7615,0.1,Medium,-62.853,7,806,0.0,0.0,1.0,54.17,9,2011
7616,0.1,Medium,75.591,3,184,0.0,0.0,1.0,18.66,9,2011
7617,0.1,Medium,-0.531,1,48,0.0,0.0,1.0,4.41,16,2011
7618,0.1,Medium,70.626,2,193,0.0,0.0,1.0,11.28,16,2011
7619,0.1,Medium,53.079,13,172,0.0,0.0,1.0,11.22,16,2011
7620,0.1,Medium,2.943,9,90,0.0,0.0,1.0,4.82,16,2011
7621,0.1,Medium,11.676,4,46,1.0,0.0,1.0,2.92,31,2011
7622,0.1,Medium,-4.59,6,45,1.0,0.0,1.0,2.16,36,2011
7623,0.1,Medium,53.694,3,131,1.0,0.0,1.0,11.62,36,2011
7624,0.1,Medium,1.98,2,15,1.0,0.0,1.0,0.75,37,2011
7625,0.1,Medium,63.117,3,154,1.0,0.0,1.0,8.57,37,2011
7626,0.1,Medium,-3.93,5,85,1.0,0.0,1.0,4.21,41,2011
7627,0.1,Medium,8.631,3,30,1.0,0.0,1.0,2.84,41,2011
7628,0.1,Medium,-0.105,5,222,0.0,0.0,1.0,12.69,42,2011
7629,0.1,Medium,8.568,3,111,0.0,0.0,1.0,9.92,5,2011
7630,0.1,High,13.518,3,51,0.0,0.0,1.0,8.61,24,2011
7631,0.1,High,-1.92,2,43,1.0,0.0,1.0,4.14,27,2011
7632,0.1,High,-31.524,4,405,1.0,0.0,1.0,48.7,27,2011
7633,0.1,High,132.993,7,461,1.0,0.0,1.0,59.57,27,2011
7634,0.1,High,8.37,5,254,0.0,0.0,1.0,11.21,38,2011
7635,0.1,Medium,320.715,5,780,0.0,0.0,0.0,101.56,41,2011
7636,0.1,Medium,-35.616,7,321,0.0,0.0,1.0,27.63,42,2011
7637,0.1,Medium,149.76,5,375,0.0,0.0,1.0,24.01,51,2011
7638,0.1,Medium,2.898,3,33,0.0,0.0,0.0,1.34,17,2011
7639,0.1,Medium,32.787,3,134,1.0,0.0,1.0,9.28,20,2011
7640,0.1,Medium,-2.412,2,54,0.0,0.0,1.0,3.46,21,2011
7641,0.1,High,20.889,3,51,1.0,0.0,1.0,8.12,28,2011
7642,0.1,High,-26.82,4,267,0.0,1.0,0.0,17.83,31,2011
7643,0.1,High,113.463,3,340,0.0,1.0,0.0,53.36,31,2011
7644,0.1,Medium,-36.126,9,811,1.0,0.0,1.0,67.18,35,2011
7645,0.1,Medium,4.182,2,63,1.0,0.0,1.0,3.81,35,2011
7646,0.1,Medium,82.188,3,206,1.0,0.0,1.0,15.98,49,2011
7647,0.1,Medium,17.628,4,122,1.0,0.0,1.0,1.54,49,2011
7648,0.1,Medium,-20.658,2,309,0.0,0.0,1.0,13.49,52,2011
7649,0.1,Medium,20.61,3,309,0.0,0.0,1.0,28.68,52,2011
7650,0.1,Medium,27.693,3,139,0.0,1.0,0.0,1.23,4,2011
7651,0.1,High,12.249,3,46,0.0,0.0,0.0,2.53,15,2011
7652,0.1,High,5.355,5,61,0.0,0.0,0.0,4.81,15,2011
7653,0.1,Medium,15.624,6,94,0.0,1.0,0.0,7.39,17,2011
7654,0.1,High,146.088,3,453,1.0,0.0,0.0,136.79,34,2011
7655,0.1,Medium,-0.54,3,23,1.0,1.0,0.0,2.94,39,2011
7656,0.1,High,9.336,4,44,1.0,0.0,0.0,6.5,43,2011
7657,0.1,High,6.216,2,141,1.0,0.0,0.0,27.49,43,2011
7658,0.1,Medium,81.783,9,336,0.0,1.0,0.0,25.71,49,2011
7659,0.1,High,9.567,3,78,0.0,0.0,0.0,10.08,53,2011
7660,0.1,High,-3.708,3,47,0.0,0.0,1.0,4.82,12,2011
7661,0.1,High,18.396,6,1667,0.0,0.0,1.0,118.26,15,2011
7662,0.1,High,505.176,4,1895,0.0,0.0,1.0,254.37,15,2011
7663,0.1,High,125.22,5,342,0.0,0.0,1.0,48.97,15,2011
7664,0.1,High,67.08,5,224,0.0,0.0,1.0,31.55,30,2011
7665,0.1,High,19.704,2,111,0.0,0.0,1.0,8.13,30,2011
7666,0.1,High,407.988,3,1113,1.0,0.0,1.0,106.29,51,2011
7667,0.1,High,10.143,3,28,1.0,0.0,1.0,1.42,51,2011
7668,0.1,High,33.543,3,76,1.0,0.0,1.0,3.92,51,2011
7669,0.1,Medium,34.674,2,223,1.0,0.0,1.0,7.41,14,2011
7670,0.1,Medium,13.56,2,47,1.0,0.0,1.0,3.66,14,2011
7671,0.1,Medium,26.235,3,139,1.0,0.0,1.0,9.58,34,2011
7672,0.1,Medium,-0.858,2,37,1.0,0.0,1.0,4.41,34,2011
7673,0.1,Medium,9.495,3,107,1.0,0.0,1.0,5.81,34,2011
7674,0.1,Medium,28.767,1,288,1.0,0.0,1.0,22.22,34,2011
7675,0.1,Medium,262.38,5,1968,0.0,0.0,1.0,64.46,39,2011
7676,0.1,Medium,261.819,9,737,0.0,0.0,1.0,36.55,39,2011
